Date,Open,High,Low,Close,Volume
2016-03-27,47.848,47.9967,46.6711,47.0057,84120780.864524
2016-04-03,47.3295,48.4321,46.6544,47.171,152285787.54539
2016-04-10,47.2962,47.3559,46.0753,47.0957,115038904.57172
2016-04-17,47.4029,48.9232,47.1123,48.6316,132816509.60245
2016-04-24,48.5641,50.1833,48.5221,49.6657,114189887.68562
2016-05-01,49.4163,49.7235,48.5641,48.7393,113981557.51062
2016-05-08,49.1316,49.2734,47.4821,47.8637,136375595.26602
2016-05-15,47.9801,48.4565,47.3902,47.5242,115147674.97092
2016-05-22,47.6797,48.2511,47.2698,47.8069,162193428.5184
2016-05-29,47.6308,49.0885,47.5555,48.933,144462641.1753
2016-06-05,49.1316,49.2069,48.3215,48.9819,126755683.29211
2016-06-12,49.1316,49.833,47.5398,47.6719,120456128.98975
2016-06-19,47.0546,47.4312,45.5382,47.0957,230680833.59402
2016-06-26,48.5475,50.0551,45.6556,45.68,283947046.19928
2016-07-03,45.0412,47.6729,44.2067,47.5212,245538805.93324
2016-07-10,46.9431,47.1113,45.774,47.035,132610728.67778
2016-07-17,47.6631,48.8919,47.6259,48.482,164990853.58341
2016-07-24,48.4908,48.753,48.0985,48.5573,110537616.39424
2016-07-31,48.5915,49.5024,48.3616,49.4045,95636768.812657
2016-08-07,49.2558,49.3585,48.3969,49.1717,110054517.10183
2016-08-14,49.2558,50.3212,49.1961,50.0639,101477741.19168
2016-08-21,50.2273,50.423,49.7597,50.0473,76711994.999519
2016-08-28,49.8947,50.5237,49.4681,49.6892,76715449.877676
2016-09-04,49.5806,50.6529,49.4945,50.5922,91805937.561153
2016-09-11,50.7037,51.1636,49.8105,49.8262,83847743.274815
2016-09-18,49.4603,50.2606,48.8058,48.9437,166431291.43581
2016-09-25,49.427,51.2154,49.1541,50.4494,144481554.07783
2016-10-02,50.015,50.5922,49.7195,50.3379,130728420.08637
2016-10-09,50.1999,50.5237,49.473,49.8692,105297107.97177
2016-10-16,49.9543,50.1412,48.5133,49.0944,84825327.62524
2016-10-23,48.9848,49.742,48.8684,49.5376,71317892.711304
2016-10-30,49.6804,49.6892,49.0719,49.1961,72840892.95227
2016-11-06,49.1629,49.3585,48.1366,48.1581,101824424.92672
2016-11-13,48.7627,49.1961,48.3039,48.5671,143046260.72299
2016-11-20,48.21,48.5407,47.7609,47.8431,110102673.81029
2016-11-27,48.0329,48.3969,47.8333,48.346,68157973.243999
2016-12-04,48.21,48.5162,48.0143,48.2765,106863854.3297
2016-12-11,48.524,49.9866,48.5162,49.9866,127997706.87868
2016-12-18,49.8017,50.4406,49.3419,49.4867,134355093.59264
2016-12-25,49.5112,49.6393,49.4094,49.61,98606144.594547
2017-01-01,49.5679,49.8692,49.293,49.653,82460087.374561
2017-01-08,49.8448,51.0119,49.7577,50.7898,113003843.34673
2017-01-15,50.6,51.2624,50.5316,51.2536,124303607.02992
2017-01-22,51.099,51.1254,50.6333,51.0814,92569525.940829
2017-01-29,51.0119,51.8905,50.9014,51.5803,142967636.69109
2017-02-05,51.1332,51.7603,50.9679,51.7271,121423254.66761
2017-02-12,51.1939,51.7603,51.1587,51.7271,84285706.321762
2017-02-19,51.9423,52.1742,51.5373,52.0382,83405416.655426
2017-02-26,51.9844,52.4051,51.7271,51.9423,66606876.053101
2017-03-05,51.7691,52.5655,51.7603,52.4051,104959728.89823
2017-03-12,52.2348,52.5694,51.822,52.5097,82780059.177384
2017-03-19,52.6389,53.6289,52.2867,53.5252,120439763.29326
2017-03-26,53.5428,53.8677,52.9559,53.447,118553152.4586
2017-04-02,53.4039,56.2127,53.3433,53.5761,137936116.71035
2017-04-09,53.489,53.5761,53.0987,53.1711,123266698.94622
2017-04-16,53.0938,53.3873,52.9216,52.9735,83465909.732074
2017-04-23,53.1985,53.4118,52.768,53.3022,104035931.27665
2017-04-30,54.5398,55.115,54.5133,54.8753,135710822.53454
2017-05-07,55.0387,56.4142,54.9692,56.4142,109052993.9211
2017-05-14,55.9975,56.1139,55.5709,56.1139,130913487.0744
2017-05-21,56.2362,56.8692,55.9231,56.8604,147316280.58325
2017-05-28,56.921,57.0942,56.6383,56.8114,94763962.330637
2017-06-04,56.6549,57.8328,56.6383,57.8172,109239556.31941
2017-06-11,57.5061,57.5413,56.8193,57.0335,89838134.023351
2017-06-18,56.8692,57.5912,56.3291,57.104,120034944.58924
2017-06-25,57.3182,57.4464,56.6637,56.9337,102206531.38439
2017-07-02,57.3016,57.5736,56.6588,56.9866,149246645.7121
2017-07-09,56.9161,57.056,56.427,56.6725,89337948.416371
2017-07-16,56.6373,57.9786,56.5854,57.9659,88006541.612261
2017-07-23,57.8504,58.4286,57.7555,58.1674,76407808.310121
2017-07-30,57.9052,58.594,57.7555,58.3758,89019567.084084
2017-08-06,58.455,59.0322,58.3239,58.9618,81899050.937278
2017-08-13,58.8385,58.997,57.5638,57.642,110697502.6357
2017-08-20,58.0608,58.4198,57.6773,57.8504,86437925.73594
2017-08-27,57.826,58.4814,57.6861,58.3396,73669832.703233
2017-09-03,58.4032,58.7084,57.9336,58.5499,81374274.366187
2017-09-10,58.4032,59.1594,57.9708,59.0048,80128428.948427
2017-09-17,59.3991,59.6867,59.2064,59.4862,88079275.996839
2017-09-24,59.6349,60.0546,59.4363,59.7738,64614812.728858
2017-10-01,59.5302,59.9147,59.1203,59.8531,100458449.92013
2017-10-08,59.6691,60.0096,59.5566,59.81,79931267.842542
2017-10-15,59.8893,60.8852,59.7738,60.8079,71185300.007278
2017-10-22,60.8079,60.849,60.4743,60.6044,59363889.586406
2017-10-29,60.6308,60.6866,60.1074,60.4665,70608292.42467
2017-11-05,60.5007,61.1777,60.4919,61.0075,108590590.16658
2017-11-12,60.8402,61.164,60.3412,60.5516,83844984.483056
2017-11-19,59.9489,60.5164,59.6779,60.2287,100852799.73003
2017-11-26,60.4215,61.5231,60.3598,61.481,77194219.328698
2017-12-03,61.3558,61.5573,60.7267,61.0329,129970883.87638
2017-12-10,61.1728,61.1728,60.4665,61.0427,95724466.499406
2017-12-17,61.1024,61.6258,60.9732,61.1552,140505240.76917
2017-12-24,61.8126,62.0201,61.4976,61.9252,153925423.6552
2017-12-31,61.8117,62.3409,61.7569,62.1003,81816688.890759
2018-01-07,62.2959,63.9474,62.1981,63.9053,114771126.9829
2018-01-14,63.8241,64.9286,63.6989,64.9188,112085252.57406
2018-01-21,65.1057,65.4853,64.778,65.4755,95962317.483889
2018-01-28,65.5283,66.4832,65.4941,66.4646,110292404.88383
2018-02-04,65.9343,65.9969,64.01,64.0804,279483433.57031
2018-02-11,63.2752,63.5668,59.0821,60.5839,378003385.08777
2018-02-18,61.0329,63.3476,60.8382,63.0835,162938437.21752
2018-02-25,62.4906,63.0923,62.1639,63.0121,120258839.09255
2018-03-04,63.2752,63.6206,60.5604,61.3176,183290797.34961
2018-03-11,60.8646,62.5249,60.847,62.517,98115077.617164
2018-03-18,62.5885,62.8438,62.0562,62.2431,94471052.036453
2018-03-25,62.0152,62.0758,59.9822,60.0086,169016466.36792
